index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
634892,22.58845,85.90575,308.2,0.55,0.43,2018-10-02,2015,N,VIIRS,n,1,296.4,1.6,2
634894,22.78499,86.20581,312.7,0.57,0.43,2018-10-02,2015,N,VIIRS,n,1,297.4,2.1,2
634903,22.79782,86.20303,311.2,0.57,0.43,2018-10-02,2015,N,VIIRS,n,1,297.0,2.5,3
634913,22.78996,86.20125999999999,313.0,0.57,0.43,2018-10-02,2015,N,VIIRS,n,1,298.1,2.6,3
634927,22.13006,85.41762,306.9,0.53,0.42,2018-10-02,2016,N,VIIRS,n,1,293.9,1.3,2
635086,22.78998,86.20008,345.2,0.39,0.36,2018-10-03,728,N,VIIRS,l,1,315.7,3.7,3
635108,22.78942,86.19633,340.0,0.39,0.36,2018-10-03,728,N,VIIRS,l,1,313.8,3.7,3
635109,22.79723,86.20707,347.2,0.39,0.36,2018-10-03,728,N,VIIRS,n,1,314.0,13.9,3
635132,23.412570000000002,85.25621,333.8,0.38,0.36,2018-10-03,729,N,VIIRS,n,1,305.3,2.0,0
635292,22.05485,85.4668,304.7,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,293.6,0.8,2
635299,22.79103,86.21238000000001,311.0,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,296.7,1.5,2
635314,22.130670000000002,85.41566999999999,307.6,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,293.1,1.2,2
635335,22.79883,86.20615,344.6,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,298.0,13.2,3
635338,22.58915,85.90432,311.8,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,298.0,1.3,2
635339,22.85674,86.05563000000001,308.5,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,295.6,1.0,2
635340,22.78892,86.2043,316.0,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,298.8,1.7,2
635341,22.79672,86.19808,309.3,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,297.5,1.4,3
635342,22.16769,85.43677,304.0,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,293.2,0.6,0
635343,22.796120000000002,86.20181,314.1,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,296.9,1.4,3
635344,22.80013,86.0912,323.3,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,298.3,2.2,2
635345,22.788320000000002,86.20804,307.8,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,297.4,1.7,2
635346,22.79823,86.20989,319.0,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,297.1,13.2,3
635348,22.792820000000003,86.20119,318.2,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,297.3,2.0,3
635349,22.790110000000002,86.19685,320.4,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,300.1,2.0,3
635357,21.99184,85.32658,305.1,0.38,0.36,2018-10-03,1957,N,VIIRS,n,1,293.0,0.7,3
635407,22.78952,86.20058,323.1,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,298.8,2.0,3
635416,22.79553,86.20554,337.8,0.39,0.36,2018-10-03,1957,N,VIIRS,n,1,298.2,13.2,3
635514,22.796120000000002,86.20728000000001,348.4,0.5,0.41,2018-10-04,710,N,VIIRS,n,1,308.7,15.8,3
635515,22.79072,86.1985,341.4,0.5,0.41,2018-10-04,710,N,VIIRS,n,1,310.0,6.1,3
635669,22.79052,86.20394,307.4,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,296.8,2.3,3
635671,22.801460000000002,86.08726999999999,307.9,0.52,0.42,2018-10-04,1938,N,VIIRS,n,1,294.9,1.7,2
635673,22.79116,86.19891,317.6,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,297.7,2.3,3
635675,22.80082,86.09232,313.5,0.52,0.42,2018-10-04,1938,N,VIIRS,n,1,295.7,1.7,2
635679,22.58868,85.90366999999999,308.3,0.53,0.42,2018-10-04,1938,N,VIIRS,n,1,296.4,1.2,2
635682,22.78988,86.20894,311.5,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,296.8,1.8,2
635684,22.79368,86.20945,313.5,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,295.6,1.8,2
635685,22.79748,86.21,330.3,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,296.5,6.1,2
635686,22.79496,86.19946999999999,318.9,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,296.8,2.3,3
635687,22.78292,86.2028,307.3,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,296.5,3.2,3
635713,22.794320000000003,86.20449,322.2,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,295.6,2.3,3
635718,22.79812,86.20501999999999,337.5,0.51,0.41,2018-10-04,1938,N,VIIRS,n,1,297.5,13.4,2
635746,22.12996,85.41714,302.8,0.56,0.43,2018-10-04,1938,N,VIIRS,n,1,292.4,0.6,2
635837,22.79438,86.20509,335.6,0.62,0.54,2018-10-05,651,N,VIIRS,n,1,301.3,11.3,3
635841,22.789479999999998,86.20635,335.2,0.62,0.54,2018-10-05,651,N,VIIRS,n,1,299.5,6.1,2
635843,22.7833,86.20151,332.8,0.62,0.54,2018-10-05,651,N,VIIRS,n,1,300.9,10.1,3
635986,23.547620000000002,86.54561,304.0,0.32,0.55,2018-10-05,1919,N,VIIRS,n,1,292.9,0.4,2
636010,22.789460000000002,86.2108,306.3,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,294.5,1.2,2
636040,21.992379999999997,85.32655,306.4,0.37,0.58,2018-10-05,1919,N,VIIRS,n,1,290.2,0.7,3
636072,22.801379999999998,86.09206999999999,306.5,0.34,0.56,2018-10-05,1919,N,VIIRS,n,1,292.8,0.6,2
636074,22.784979999999997,86.20371,320.1,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,295.0,1.7,2
636079,22.80171,86.08878,309.4,0.34,0.56,2018-10-05,1919,N,VIIRS,n,1,293.1,0.9,2
636085,22.790779999999998,86.1977,333.1,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,295.2,2.9,3
636087,22.794929999999997,86.20804,310.5,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,293.9,2.2,3
636088,22.795579999999998,86.20156999999999,306.9,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,293.5,1.1,3
636094,22.79591,86.1983,306.7,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,294.1,1.1,3
636100,22.79044,86.20100000000001,319.2,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,295.3,2.9,3
636108,22.78978,86.20754000000001,308.3,0.33,0.55,2018-10-05,1919,N,VIIRS,n,1,294.8,1.7,2
636223,22.7966,86.20536,351.6,0.61,0.71,2018-10-06,632,N,VIIRS,n,1,297.9,10.8,2
636224,22.795189999999998,86.20331999999999,335.8,0.61,0.71,2018-10-06,632,N,VIIRS,n,1,297.5,9.9,3
636227,22.79662,86.20905,333.1,0.61,0.71,2018-10-06,632,N,VIIRS,n,1,297.3,6.9,2
636259,22.7899,86.19678,332.1,0.49,0.65,2018-10-06,812,N,VIIRS,n,1,301.2,5.6,3
636491,22.8022,86.08793,306.6,0.67,0.74,2018-10-06,1900,N,VIIRS,n,1,293.8,1.8,2
636567,22.799960000000002,86.09319,314.5,0.45,0.63,2018-10-06,2040,N,VIIRS,n,1,295.1,1.7,2
636569,22.786260000000002,86.19922,314.2,0.46,0.63,2018-10-06,2040,N,VIIRS,n,1,294.6,2.1,2
636570,22.78803,86.19797,317.3,0.46,0.63,2018-10-06,2040,N,VIIRS,n,1,295.8,2.9,3
636571,22.797420000000002,86.21030999999999,304.8,0.46,0.64,2018-10-06,2040,N,VIIRS,n,1,294.7,2.4,3
636574,22.85585,86.05904,306.2,0.45,0.63,2018-10-06,2040,N,VIIRS,n,1,293.0,0.9,2
636579,22.796670000000002,86.20697,305.3,0.46,0.63,2018-10-06,2040,N,VIIRS,n,1,294.7,1.8,3
636584,22.79201,86.20079,312.3,0.46,0.63,2018-10-06,2040,N,VIIRS,n,1,296.2,1.8,3
636586,22.785999999999998,86.20676999999999,326.5,0.46,0.64,2018-10-06,2040,N,VIIRS,n,1,296.2,2.6,2
636590,22.787020000000002,86.20235,305.5,0.46,0.64,2018-10-06,2040,N,VIIRS,n,1,295.4,2.6,2
636591,22.785220000000002,86.20359,310.6,0.46,0.63,2018-10-06,2040,N,VIIRS,n,1,295.3,2.1,2
636592,22.78417,86.20801,318.7,0.46,0.64,2018-10-06,2040,N,VIIRS,n,1,295.6,2.4,2
636795,22.79136,86.19528000000001,341.7,0.49,0.49,2018-10-07,753,N,VIIRS,n,1,308.8,4.4,3
636809,22.79694,86.20441,343.6,0.49,0.49,2018-10-07,753,N,VIIRS,n,1,309.0,9.8,3
636830,22.7886,86.19685,339.4,0.49,0.49,2018-10-07,754,N,VIIRS,l,1,310.9,3.1,3
636831,22.79985,86.08865,332.2,0.48,0.48,2018-10-07,754,N,VIIRS,l,1,307.1,2.7,2
636834,22.79309,86.19629,333.2,0.49,0.49,2018-10-07,754,N,VIIRS,l,1,308.0,3.1,3
636844,22.79861,86.20546999999999,347.9,0.49,0.49,2018-10-07,754,N,VIIRS,n,1,307.7,7.4,2
637368,22.79965,86.09283,307.2,0.46,0.47,2018-10-07,2022,N,VIIRS,n,1,294.8,1.6,2
637369,22.78923,86.19579,320.9,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.6,3.9,3
637370,22.80155,86.0909,328.5,0.46,0.47,2018-10-07,2022,N,VIIRS,n,1,296.7,3.1,2
637371,22.78741,86.20473,322.0,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.8,2.9,3
637372,22.85762,86.05758,307.6,0.46,0.47,2018-10-07,2022,N,VIIRS,n,1,294.3,0.9,2
637373,22.78715,86.20248000000001,307.6,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.6,2.1,2
637374,22.79603,86.20685999999999,341.6,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,298.4,10.0,3
637375,22.786270000000002,86.20699,320.9,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.3,2.1,2
637376,22.79786,86.19784,306.5,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.2,2.5,3
637377,22.78803,86.19801,327.8,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.7,4.2,3
637378,22.80053,86.08834,324.6,0.46,0.47,2018-10-07,2022,N,VIIRS,n,1,295.2,2.7,2
637379,22.788320000000002,86.20025,325.1,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,296.9,2.9,3
637380,22.5917,85.90565,311.3,0.45,0.47,2018-10-07,2022,N,VIIRS,n,1,295.4,2.1,2
637426,22.0549,85.46339,301.7,0.44,0.46,2018-10-07,2022,N,VIIRS,n,1,291.6,0.8,2
637429,22.05483,85.46413000000001,302.2,0.44,0.46,2018-10-07,2022,N,VIIRS,n,1,291.6,0.7,2
637445,22.79695,86.20233,305.9,0.47,0.48,2018-10-07,2022,N,VIIRS,n,1,295.5,10.0,3
637594,22.79534,86.20781,340.1,0.42,0.38,2018-10-08,735,N,VIIRS,l,1,310.4,5.1,2
637596,22.79019,86.19608000000001,344.2,0.42,0.38,2018-10-08,735,N,VIIRS,n,1,311.3,5.1,3
637597,22.79075,86.20016,338.6,0.42,0.38,2018-10-08,735,N,VIIRS,l,1,313.2,7.2,3
637598,22.7988,86.20728000000001,349.4,0.42,0.38,2018-10-08,735,N,VIIRS,n,1,311.0,5.1,2
637616,22.80281,86.09135,335.5,0.42,0.37,2018-10-08,735,N,VIIRS,l,1,308.3,2.8,2
637839,22.05516,85.46536,309.1,0.4,0.37,2018-10-08,2003,N,VIIRS,n,1,292.7,1.0,2
637864,22.7893,86.20992,309.7,0.41,0.37,2018-10-08,2003,N,VIIRS,n,1,296.9,2.1,2
